trip_id,organization_name,is_operator
33010000156959132,Gamla Uppsala Buss AB,1
33010000156959196,Gamla Uppsala Buss AB,1
33010000156959293,Gamla Uppsala Buss AB,1
33010000156959359,Gamla Uppsala Buss AB,1
33010000156959392,Gamla Uppsala Buss AB,1
33010000156959515,Gamla Uppsala Buss AB,1
33010000156959614,Gamla Uppsala Buss AB,1
33010000156960010,Gamla Uppsala Buss AB,1
33010000156960667,Gamla Uppsala Buss AB,1
33010000156960700,Gamla Uppsala Buss AB,1
33010000156960831,Gamla Uppsala Buss AB,1
33010000156960897,Gamla Uppsala Buss AB,1
33010000156960930,Gamla Uppsala Buss AB,1
33010000156961095,Gamla Uppsala Buss AB,1
33010000156961257,Gamla Uppsala Buss AB,1
33010000156961289,Gamla Uppsala Buss AB,1
33010000156961808,Gamla Uppsala Buss AB,1
33010000156961973,Gamla Uppsala Buss AB,1
33010000156962072,Gamla Uppsala Buss AB,1
33010000156962172,Gamla Uppsala Buss AB,1
33010000156962206,Gamla Uppsala Buss AB,1
33010000156962336,Gamla Uppsala Buss AB,1
33010000156962468,Gamla Uppsala Buss AB,1
33010000156962516,Gamla Uppsala Buss AB,1
33010000156962548,Gamla Uppsala Buss AB,1
33010000156962580,Gamla Uppsala Buss AB,1
33010000156962644,Gamla Uppsala Buss AB,1
33010000156962836,Gamla Uppsala Buss AB,1
33010000156962868,Gamla Uppsala Buss AB,1
33010000156962932,Gamla Uppsala Buss AB,1
33010000156963028,Gamla Uppsala Buss AB,1
33010000156963125,Gamla Uppsala Buss AB,1
33010000156963158,Gamla Uppsala Buss AB,1
33010000156963545,Gamla Uppsala Buss AB,1
33010000156963611,Gamla Uppsala Buss AB,1
33010000156963697,Gamla Uppsala Buss AB,1
33010000156963862,Gamla Uppsala Buss AB,1
33010000156964161,Gamla Uppsala Buss AB,1
33010000156964227,Gamla Uppsala Buss AB,1
33010000156964618,Gamla Uppsala Buss AB,1
33010000156964651,Gamla Uppsala Buss AB,1
33010000156964783,Gamla Uppsala Buss AB,1
33010000156964948,Gamla Uppsala Buss AB,1
33010000156965014,Gamla Uppsala Buss AB,1
33010000156965146,Gamla Uppsala Buss AB,1
33010000156965179,Gamla Uppsala Buss AB,1
33010000156965278,Gamla Uppsala Buss AB,1
33010000156965311,Gamla Uppsala Buss AB,1
33010000156965344,Gamla Uppsala Buss AB,1
33010000156965707,Gamla Uppsala Buss AB,1
33010000156965806,Gamla Uppsala Buss AB,1
33010000156966072,Gamla Uppsala Buss AB,1
33010000156966237,Gamla Uppsala Buss AB,1
33010000156966458,Gamla Uppsala Buss AB,1
33010000156966658,Gamla Uppsala Buss AB,1
33010000156966930,Gamla Uppsala Buss AB,1
33010000156966963,Gamla Uppsala Buss AB,1
33010000156967095,Gamla Uppsala Buss AB,1
33010000156967289,Gamla Uppsala Buss AB,1
33010000156967321,Gamla Uppsala Buss AB,1
33010000156967354,Gamla Uppsala Buss AB,1
33010000156967419,Gamla Uppsala Buss AB,1
33010000156967744,Gamla Uppsala Buss AB,1
33010000156967948,Gamla Uppsala Buss AB,1
33010000156968244,Gamla Uppsala Buss AB,1
33010000156968277,Gamla Uppsala Buss AB,1
33010000156968342,Gamla Uppsala Buss AB,1
33010000156968375,Gamla Uppsala Buss AB,1
33010000156968408,Gamla Uppsala Buss AB,1
33010000156968441,Gamla Uppsala Buss AB,1
33010000156968473,Gamla Uppsala Buss AB,1
33010000156968537,Gamla Uppsala Buss AB,1
33010000156968569,Gamla Uppsala Buss AB,1
33010000156968766,Gamla Uppsala Buss AB,1
33010000152354233,Gamla Uppsala Buss AB,1
33010000156963963,Gamla Uppsala Buss AB,1
33010000156964029,Gamla Uppsala Buss AB,1
33010000156963996,Gamla Uppsala Buss AB,1
33010000156964095,Gamla Uppsala Buss AB,1
33010000156964128,Gamla Uppsala Buss AB,1
33010000156964194,Gamla Uppsala Buss AB,1
33010000156964260,Gamla Uppsala Buss AB,1
33010000156964292,Gamla Uppsala Buss AB,1
33010000156964324,Gamla Uppsala Buss AB,1
33010000156964356,Gamla Uppsala Buss AB,1
33010000156964388,Gamla Uppsala Buss AB,1
33010000156964420,Gamla Uppsala Buss AB,1
33010000156964453,Gamla Uppsala Buss AB,1
33010000156964486,Gamla Uppsala Buss AB,1
33010000156964585,Gamla Uppsala Buss AB,1
33010000156964816,Gamla Uppsala Buss AB,1
33010000156964849,Gamla Uppsala Buss AB,1
33010000156964882,Gamla Uppsala Buss AB,1
33010000156964915,Gamla Uppsala Buss AB,1
33010000156965113,Gamla Uppsala Buss AB,1
33010000156965212,Gamla Uppsala Buss AB,1
33010000156965245,Gamla Uppsala Buss AB,1
33010000156965476,Gamla Uppsala Buss AB,1
33010000156965509,Gamla Uppsala Buss AB,1
33010000156965542,Gamla Uppsala Buss AB,1
33010000156965872,Gamla Uppsala Buss AB,1
33010000156965973,Gamla Uppsala Buss AB,1
33010000156966039,Gamla Uppsala Buss AB,1
33010000156966138,Gamla Uppsala Buss AB,1
33010000156966204,Gamla Uppsala Buss AB,1
33010000156966269,Gamla Uppsala Buss AB,1
33010000156966326,Gamla Uppsala Buss AB,1
33010000156966359,Gamla Uppsala Buss AB,1
33010000156966798,Gamla Uppsala Buss AB,1
33010000156966831,Gamla Uppsala Buss AB,1
33010000156966864,Gamla Uppsala Buss AB,1
33010000156964062,Gamla Uppsala Buss AB,1
33010000156964519,Gamla Uppsala Buss AB,1
33010000156964717,Gamla Uppsala Buss AB,1
33010000156964750,Gamla Uppsala Buss AB,1
33010000156964981,Gamla Uppsala Buss AB,1
33010000156965047,Gamla Uppsala Buss AB,1
33010000156965080,Gamla Uppsala Buss AB,1
33010000156965377,Gamla Uppsala Buss AB,1
33010000156965410,Gamla Uppsala Buss AB,1
33010000156965443,Gamla Uppsala Buss AB,1
33010000156965674,Gamla Uppsala Buss AB,1
33010000156965773,Gamla Uppsala Buss AB,1
33010000156965839,Gamla Uppsala Buss AB,1
33010000156965905,Gamla Uppsala Buss AB,1
33010000156966105,Gamla Uppsala Buss AB,1
33010000156966392,Gamla Uppsala Buss AB,1
33010000156966425,Gamla Uppsala Buss AB,1
33010000156966592,Gamla Uppsala Buss AB,1
33010000156966700,Gamla Uppsala Buss AB,1
33010000156966765,Gamla Uppsala Buss AB,1
33010000156967128,Gamla Uppsala Buss AB,1
33010000156967223,Gamla Uppsala Buss AB,1
33010000156967256,Gamla Uppsala Buss AB,1
33010000156967452,Gamla Uppsala Buss AB,1
33010000156967517,Gamla Uppsala Buss AB,1
33010000156967645,Gamla Uppsala Buss AB,1
33010000156968014,Gamla Uppsala Buss AB,1
33010000156968080,Gamla Uppsala Buss AB,1
33010000156968178,Gamla Uppsala Buss AB,1
33010000156968633,Gamla Uppsala Buss AB,1
33010000156968698,Gamla Uppsala Buss AB,1
33010000156966996,Gamla Uppsala Buss AB,1
33010000156967029,Gamla Uppsala Buss AB,1
33010000156967062,Gamla Uppsala Buss AB,1
33010000156967189,Gamla Uppsala Buss AB,1
33010000156967387,Gamla Uppsala Buss AB,1
33010000156967485,Gamla Uppsala Buss AB,1
33010000156967549,Gamla Uppsala Buss AB,1
33010000156967613,Gamla Uppsala Buss AB,1
33010000156967710,Gamla Uppsala Buss AB,1
33010000156967778,Gamla Uppsala Buss AB,1
33010000156967981,Gamla Uppsala Buss AB,1
33010000156968047,Gamla Uppsala Buss AB,1
33010000156968732,Gamla Uppsala Buss AB,1
33010000156964552,Gamla Uppsala Buss AB,1
33010000156964684,Gamla Uppsala Buss AB,1
33010000156965575,Gamla Uppsala Buss AB,1
33010000156965608,Gamla Uppsala Buss AB,1
33010000156965641,Gamla Uppsala Buss AB,1
33010000156965740,Gamla Uppsala Buss AB,1
33010000156965938,Gamla Uppsala Buss AB,1
33010000156966006,Gamla Uppsala Buss AB,1
33010000156966171,Gamla Uppsala Buss AB,1
33010000156966491,Gamla Uppsala Buss AB,1
33010000156966526,Gamla Uppsala Buss AB,1
33010000156966559,Gamla Uppsala Buss AB,1
33010000156966625,Gamla Uppsala Buss AB,1
33010000156966732,Gamla Uppsala Buss AB,1
33010000156966897,Gamla Uppsala Buss AB,1
33010000156967581,Gamla Uppsala Buss AB,1
33010000156967677,Gamla Uppsala Buss AB,1
33010000156967812,Gamla Uppsala Buss AB,1
33010000156968113,Gamla Uppsala Buss AB,1
33010000156968146,Gamla Uppsala Buss AB,1
33010000156968211,Gamla Uppsala Buss AB,1
33010000156968309,Gamla Uppsala Buss AB,1
33010000156968505,Gamla Uppsala Buss AB,1
33010000156968601,Gamla Uppsala Buss AB,1
33010000156968665,Gamla Uppsala Buss AB,1
33010000156968798,Gamla Uppsala Buss AB,1
33010000151307432,Gamla Uppsala Buss AB,1
33010000151307474,Gamla Uppsala Buss AB,1
33010000151307558,Gamla Uppsala Buss AB,1
33010000151307684,Gamla Uppsala Buss AB,1
33010000151307810,Gamla Uppsala Buss AB,1
33010000151307894,Gamla Uppsala Buss AB,1
33010000151308146,Gamla Uppsala Buss AB,1
33010000151308482,Gamla Uppsala Buss AB,1
33010000151308818,Gamla Uppsala Buss AB,1
33010000151309238,Gamla Uppsala Buss AB,1
33010000151309280,Gamla Uppsala Buss AB,1
33010000151309532,Gamla Uppsala Buss AB,1
33010000151309616,Gamla Uppsala Buss AB,1
33010000151309766,Gamla Uppsala Buss AB,1
33010000151309976,Gamla Uppsala Buss AB,1
33010000151310018,Gamla Uppsala Buss AB,1
33010000151310270,Gamla Uppsala Buss AB,1
33010000151310312,Gamla Uppsala Buss AB,1
33010000151310480,Gamla Uppsala Buss AB,1
33010000151310816,Gamla Uppsala Buss AB,1
33010000151310900,Gamla Uppsala Buss AB,1
33010000151310984,Gamla Uppsala Buss AB,1
33010000151311026,Gamla Uppsala Buss AB,1
33010000151311110,Gamla Uppsala Buss AB,1
33010000151311278,Gamla Uppsala Buss AB,1
33010000151311364,Gamla Uppsala Buss AB,1
33010000151311490,Gamla Uppsala Buss AB,1
33010000151311532,Gamla Uppsala Buss AB,1
33010000151311574,Gamla Uppsala Buss AB,1
33010000151311700,Gamla Uppsala Buss AB,1
33010000151311868,Gamla Uppsala Buss AB,1
33010000151312324,Gamla Uppsala Buss AB,1
33010000151312408,Gamla Uppsala Buss AB,1
33010000151312660,Gamla Uppsala Buss AB,1
33010000151312992,Gamla Uppsala Buss AB,1
33010000151313118,Gamla Uppsala Buss AB,1
33010000151313202,Gamla Uppsala Buss AB,1
33010000151313244,Gamla Uppsala Buss AB,1
33010000151313328,Gamla Uppsala Buss AB,1
33010000151313370,Gamla Uppsala Buss AB,1
33010000151313454,Gamla Uppsala Buss AB,1
33010000151313748,Gamla Uppsala Buss AB,1
33010000151313934,Gamla Uppsala Buss AB,1
33010000151314060,Gamla Uppsala Buss AB,1
33010000151307390,Gamla Uppsala Buss AB,1
33010000151307516,Gamla Uppsala Buss AB,1
33010000151307936,Gamla Uppsala Buss AB,1
33010000151308020,Gamla Uppsala Buss AB,1
33010000151308062,Gamla Uppsala Buss AB,1
33010000151308104,Gamla Uppsala Buss AB,1
33010000151308398,Gamla Uppsala Buss AB,1
33010000151308650,Gamla Uppsala Buss AB,1
33010000151308692,Gamla Uppsala Buss AB,1
33010000151308860,Gamla Uppsala Buss AB,1
33010000151308944,Gamla Uppsala Buss AB,1
33010000151308986,Gamla Uppsala Buss AB,1
33010000151309070,Gamla Uppsala Buss AB,1
33010000151309364,Gamla Uppsala Buss AB,1
33010000151309448,Gamla Uppsala Buss AB,1
33010000151309724,Gamla Uppsala Buss AB,1
33010000151309850,Gamla Uppsala Buss AB,1
33010000151310186,Gamla Uppsala Buss AB,1
33010000151310564,Gamla Uppsala Buss AB,1
33010000151310774,Gamla Uppsala Buss AB,1
33010000151311068,Gamla Uppsala Buss AB,1
33010000151311236,Gamla Uppsala Buss AB,1
33010000151311826,Gamla Uppsala Buss AB,1
33010000151311910,Gamla Uppsala Buss AB,1
33010000151311952,Gamla Uppsala Buss AB,1
33010000151312026,Gamla Uppsala Buss AB,1
33010000151312492,Gamla Uppsala Buss AB,1
33010000151312534,Gamla Uppsala Buss AB,1
33010000151312828,Gamla Uppsala Buss AB,1
33010000151312913,Gamla Uppsala Buss AB,1
33010000151313076,Gamla Uppsala Buss AB,1
33010000151313286,Gamla Uppsala Buss AB,1
33010000151313412,Gamla Uppsala Buss AB,1
33010000151313538,Gamla Uppsala Buss AB,1
33010000151313976,Gamla Uppsala Buss AB,1
33010000151314102,Gamla Uppsala Buss AB,1
33010000151314186,Gamla Uppsala Buss AB,1
33010000151314228,Gamla Uppsala Buss AB,1
33010000151314270,Gamla Uppsala Buss AB,1
33010000151307600,Gamla Uppsala Buss AB,1
33010000151307768,Gamla Uppsala Buss AB,1
33010000151307978,Gamla Uppsala Buss AB,1
33010000151308230,Gamla Uppsala Buss AB,1
33010000151308272,Gamla Uppsala Buss AB,1
33010000151308734,Gamla Uppsala Buss AB,1
33010000151309028,Gamla Uppsala Buss AB,1
33010000151309112,Gamla Uppsala Buss AB,1
33010000151309154,Gamla Uppsala Buss AB,1
33010000151309322,Gamla Uppsala Buss AB,1
33010000151309490,Gamla Uppsala Buss AB,1
33010000151309682,Gamla Uppsala Buss AB,1
33010000151309808,Gamla Uppsala Buss AB,1
33010000151309892,Gamla Uppsala Buss AB,1
33010000151309934,Gamla Uppsala Buss AB,1
33010000151310060,Gamla Uppsala Buss AB,1
33010000151310144,Gamla Uppsala Buss AB,1
33010000151310354,Gamla Uppsala Buss AB,1
33010000151310396,Gamla Uppsala Buss AB,1
33010000151310648,Gamla Uppsala Buss AB,1
33010000151310732,Gamla Uppsala Buss AB,1
33010000151311152,Gamla Uppsala Buss AB,1
33010000151311322,Gamla Uppsala Buss AB,1
33010000151311406,Gamla Uppsala Buss AB,1
33010000151312070,Gamla Uppsala Buss AB,1
33010000151312156,Gamla Uppsala Buss AB,1
33010000151312198,Gamla Uppsala Buss AB,1
33010000151312282,Gamla Uppsala Buss AB,1
33010000151312366,Gamla Uppsala Buss AB,1
33010000151312576,Gamla Uppsala Buss AB,1
33010000151312702,Gamla Uppsala Buss AB,1
33010000151312744,Gamla Uppsala Buss AB,1
33010000151312786,Gamla Uppsala Buss AB,1
33010000151313622,Gamla Uppsala Buss AB,1
33010000151313706,Gamla Uppsala Buss AB,1
33010000151314018,Gamla Uppsala Buss AB,1
33010000151314144,Gamla Uppsala Buss AB,1
33010000151307348,Gamla Uppsala Buss AB,1
33010000151307642,Gamla Uppsala Buss AB,1
33010000151307726,Gamla Uppsala Buss AB,1
33010000151307852,Gamla Uppsala Buss AB,1
33010000151308188,Gamla Uppsala Buss AB,1
33010000151308314,Gamla Uppsala Buss AB,1
33010000151308356,Gamla Uppsala Buss AB,1
33010000151308440,Gamla Uppsala Buss AB,1
33010000151308524,Gamla Uppsala Buss AB,1
33010000151308566,Gamla Uppsala Buss AB,1
33010000151308608,Gamla Uppsala Buss AB,1
33010000151308776,Gamla Uppsala Buss AB,1
33010000151308902,Gamla Uppsala Buss AB,1
33010000151309196,Gamla Uppsala Buss AB,1
33010000151309406,Gamla Uppsala Buss AB,1
33010000151309574,Gamla Uppsala Buss AB,1
33010000151310102,Gamla Uppsala Buss AB,1
33010000151310228,Gamla Uppsala Buss AB,1
33010000151310438,Gamla Uppsala Buss AB,1
33010000151310522,Gamla Uppsala Buss AB,1
33010000151310606,Gamla Uppsala Buss AB,1
33010000151310690,Gamla Uppsala Buss AB,1
33010000151310858,Gamla Uppsala Buss AB,1
33010000151310942,Gamla Uppsala Buss AB,1
33010000151311194,Gamla Uppsala Buss AB,1
33010000151311448,Gamla Uppsala Buss AB,1
33010000151311616,Gamla Uppsala Buss AB,1
33010000151311658,Gamla Uppsala Buss AB,1
33010000151311742,Gamla Uppsala Buss AB,1
33010000151311784,Gamla Uppsala Buss AB,1
33010000151312114,Gamla Uppsala Buss AB,1
33010000151312240,Gamla Uppsala Buss AB,1
33010000151312450,Gamla Uppsala Buss AB,1
33010000151312618,Gamla Uppsala Buss AB,1
33010000151312870,Gamla Uppsala Buss AB,1
33010000151313034,Gamla Uppsala Buss AB,1
33010000151313160,Gamla Uppsala Buss AB,1
33010000151313496,Gamla Uppsala Buss AB,1
33010000151313580,Gamla Uppsala Buss AB,1
33010000151313664,Gamla Uppsala Buss AB,1
33010000151313799,Gamla Uppsala Buss AB,1
33010000151313850,Gamla Uppsala Buss AB,1
33010000151313892,Gamla Uppsala Buss AB,1
33010000146082518,Gamla Uppsala Buss AB,1
33010000146082602,Gamla Uppsala Buss AB,1
33010000146082770,Gamla Uppsala Buss AB,1
33010000146082854,Gamla Uppsala Buss AB,1
33010000146082896,Gamla Uppsala Buss AB,1
33010000146082980,Gamla Uppsala Buss AB,1
33010000146083232,Gamla Uppsala Buss AB,1
33010000146083316,Gamla Uppsala Buss AB,1
33010000146083484,Gamla Uppsala Buss AB,1
33010000146083610,Gamla Uppsala Buss AB,1
33010000146083694,Gamla Uppsala Buss AB,1
33010000146083778,Gamla Uppsala Buss AB,1
33010000146083904,Gamla Uppsala Buss AB,1
33010000146083946,Gamla Uppsala Buss AB,1
33010000146083988,Gamla Uppsala Buss AB,1
33010000146084114,Gamla Uppsala Buss AB,1
33010000146084240,Gamla Uppsala Buss AB,1
33010000146084324,Gamla Uppsala Buss AB,1
33010000146084450,Gamla Uppsala Buss AB,1
33010000146084618,Gamla Uppsala Buss AB,1
33010000146084660,Gamla Uppsala Buss AB,1
33010000146084786,Gamla Uppsala Buss AB,1
33010000146085082,Gamla Uppsala Buss AB,1
33010000146085124,Gamla Uppsala Buss AB,1
33010000146085292,Gamla Uppsala Buss AB,1
33010000146085418,Gamla Uppsala Buss AB,1
33010000146085460,Gamla Uppsala Buss AB,1
33010000146085586,Gamla Uppsala Buss AB,1
33010000146086253,Gamla Uppsala Buss AB,1
33010000146086356,Gamla Uppsala Buss AB,1
33010000146086449,Gamla Uppsala Buss AB,1
33010000146086533,Gamla Uppsala Buss AB,1
33010000146086581,Gamla Uppsala Buss AB,1
33010000146086711,Gamla Uppsala Buss AB,1
33010000146086837,Gamla Uppsala Buss AB,1
33010000146087005,Gamla Uppsala Buss AB,1
33010000146087047,Gamla Uppsala Buss AB,1
33010000146087131,Gamla Uppsala Buss AB,1
33010000146087257,Gamla Uppsala Buss AB,1
33010000146087383,Gamla Uppsala Buss AB,1
33010000146087425,Gamla Uppsala Buss AB,1
33010000146087809,Gamla Uppsala Buss AB,1
33010000146088145,Gamla Uppsala Buss AB,1
33010000146088209,Gamla Uppsala Buss AB,1
33010000146088335,Gamla Uppsala Buss AB,1
33010000146088507,Gamla Uppsala Buss AB,1
33010000146088591,Gamla Uppsala Buss AB,1
33010000146088936,Gamla Uppsala Buss AB,1
33010000146089062,Gamla Uppsala Buss AB,1
33010000146089104,Gamla Uppsala Buss AB,1
33010000146089188,Gamla Uppsala Buss AB,1
33010000146089272,Gamla Uppsala Buss AB,1
33010000146089492,Gamla Uppsala Buss AB,1
33010000146082728,Gamla Uppsala Buss AB,1
33010000146082812,Gamla Uppsala Buss AB,1
33010000146082938,Gamla Uppsala Buss AB,1
33010000146083064,Gamla Uppsala Buss AB,1
33010000146083190,Gamla Uppsala Buss AB,1
33010000146083274,Gamla Uppsala Buss AB,1
33010000146083442,Gamla Uppsala Buss AB,1
33010000146083526,Gamla Uppsala Buss AB,1
33010000146083568,Gamla Uppsala Buss AB,1
33010000146083652,Gamla Uppsala Buss AB,1
33010000146084030,Gamla Uppsala Buss AB,1
33010000146084198,Gamla Uppsala Buss AB,1
33010000146084998,Gamla Uppsala Buss AB,1
33010000146085040,Gamla Uppsala Buss AB,1
33010000146085166,Gamla Uppsala Buss AB,1
33010000146085208,Gamla Uppsala Buss AB,1
33010000146085502,Gamla Uppsala Buss AB,1
33010000146085754,Gamla Uppsala Buss AB,1
33010000146086085,Gamla Uppsala Buss AB,1
33010000146086211,Gamla Uppsala Buss AB,1
33010000146086405,Gamla Uppsala Buss AB,1
33010000146086669,Gamla Uppsala Buss AB,1
33010000146087341,Gamla Uppsala Buss AB,1
33010000146087725,Gamla Uppsala Buss AB,1
33010000146087767,Gamla Uppsala Buss AB,1
33010000146087893,Gamla Uppsala Buss AB,1
33010000146088019,Gamla Uppsala Buss AB,1
33010000146088061,Gamla Uppsala Buss AB,1
33010000146088377,Gamla Uppsala Buss AB,1
33010000146088717,Gamla Uppsala Buss AB,1
33010000146088801,Gamla Uppsala Buss AB,1
33010000146089020,Gamla Uppsala Buss AB,1
33010000146089230,Gamla Uppsala Buss AB,1
33010000146089314,Gamla Uppsala Buss AB,1
33010000146089537,Gamla Uppsala Buss AB,1
33010000146082560,Gamla Uppsala Buss AB,1
33010000146083022,Gamla Uppsala Buss AB,1
33010000146083106,Gamla Uppsala Buss AB,1
33010000146083148,Gamla Uppsala Buss AB,1
33010000146083736,Gamla Uppsala Buss AB,1
33010000146083862,Gamla Uppsala Buss AB,1
33010000146084156,Gamla Uppsala Buss AB,1
33010000146084282,Gamla Uppsala Buss AB,1
33010000146084408,Gamla Uppsala Buss AB,1
33010000146084534,Gamla Uppsala Buss AB,1
33010000146084702,Gamla Uppsala Buss AB,1
33010000146084954,Gamla Uppsala Buss AB,1
33010000146085250,Gamla Uppsala Buss AB,1
33010000146085628,Gamla Uppsala Buss AB,1
33010000146085670,Gamla Uppsala Buss AB,1
33010000146085838,Gamla Uppsala Buss AB,1
33010000146085939,Gamla Uppsala Buss AB,1
33010000146085999,Gamla Uppsala Buss AB,1
33010000146086169,Gamla Uppsala Buss AB,1
33010000146086309,Gamla Uppsala Buss AB,1
33010000146086753,Gamla Uppsala Buss AB,1
33010000146087173,Gamla Uppsala Buss AB,1
33010000146087215,Gamla Uppsala Buss AB,1
33010000146087299,Gamla Uppsala Buss AB,1
33010000146087505,Gamla Uppsala Buss AB,1
33010000146087589,Gamla Uppsala Buss AB,1
33010000146087851,Gamla Uppsala Buss AB,1
33010000146087977,Gamla Uppsala Buss AB,1
33010000146082644,Gamla Uppsala Buss AB,1
33010000146082686,Gamla Uppsala Buss AB,1
33010000146083358,Gamla Uppsala Buss AB,1
33010000146083400,Gamla Uppsala Buss AB,1
33010000146083820,Gamla Uppsala Buss AB,1
33010000146084072,Gamla Uppsala Buss AB,1
33010000146084366,Gamla Uppsala Buss AB,1
33010000146084492,Gamla Uppsala Buss AB,1
33010000146084576,Gamla Uppsala Buss AB,1
33010000146084744,Gamla Uppsala Buss AB,1
33010000146084828,Gamla Uppsala Buss AB,1
33010000146084870,Gamla Uppsala Buss AB,1
33010000146084912,Gamla Uppsala Buss AB,1
33010000146085334,Gamla Uppsala Buss AB,1
33010000146085376,Gamla Uppsala Buss AB,1
33010000146085544,Gamla Uppsala Buss AB,1
33010000146085712,Gamla Uppsala Buss AB,1
33010000146085796,Gamla Uppsala Buss AB,1
33010000146085879,Gamla Uppsala Buss AB,1
33010000146086043,Gamla Uppsala Buss AB,1
33010000146086127,Gamla Uppsala Buss AB,1
33010000146088103,Gamla Uppsala Buss AB,1
33010000146088251,Gamla Uppsala Buss AB,1
33010000146088420,Gamla Uppsala Buss AB,1
33010000146088549,Gamla Uppsala Buss AB,1
33010000146088759,Gamla Uppsala Buss AB,1
33010000146088888,Gamla Uppsala Buss AB,1
33010000146089402,Gamla Uppsala Buss AB,1
33010000146089447,Gamla Uppsala Buss AB,1
33010000146086491,Gamla Uppsala Buss AB,1
33010000146086625,Gamla Uppsala Buss AB,1
33010000146086795,Gamla Uppsala Buss AB,1
33010000146086879,Gamla Uppsala Buss AB,1
33010000146086921,Gamla Uppsala Buss AB,1
33010000146086963,Gamla Uppsala Buss AB,1
33010000146087089,Gamla Uppsala Buss AB,1
33010000146087547,Gamla Uppsala Buss AB,1
33010000146087631,Gamla Uppsala Buss AB,1
33010000146087681,Gamla Uppsala Buss AB,1
33010000146087935,Gamla Uppsala Buss AB,1
33010000146088293,Gamla Uppsala Buss AB,1
33010000146088633,Gamla Uppsala Buss AB,1
33010000146088675,Gamla Uppsala Buss AB,1
33010000146088843,Gamla Uppsala Buss AB,1
33010000146088978,Gamla Uppsala Buss AB,1
33010000146089146,Gamla Uppsala Buss AB,1
33010000146089357,Gamla Uppsala Buss AB,1
33010000146089582,Gamla Uppsala Buss AB,1
33010000138569612,Nobina Sverige AB,1
33010000140873484,Gamla Uppsala Buss AB,1
33010000140873669,Gamla Uppsala Buss AB,1
33010000140873706,Gamla Uppsala Buss AB,1
33010000140873966,Gamla Uppsala Buss AB,1
33010000140874220,Gamla Uppsala Buss AB,1
33010000140874302,Gamla Uppsala Buss AB,1
33010000140874378,Gamla Uppsala Buss AB,1
33010000140874674,Gamla Uppsala Buss AB,1
33010000140874896,Gamla Uppsala Buss AB,1
33010000140875007,Gamla Uppsala Buss AB,1
33010000140875044,Gamla Uppsala Buss AB,1
33010000140875081,Gamla Uppsala Buss AB,1
33010000140875155,Gamla Uppsala Buss AB,1
33010000140873447,Gamla Uppsala Buss AB,1
33010000140873521,Gamla Uppsala Buss AB,1
33010000140873558,Gamla Uppsala Buss AB,1
33010000140873632,Gamla Uppsala Buss AB,1
33010000140873891,Gamla Uppsala Buss AB,1
33010000140874004,Gamla Uppsala Buss AB,1
33010000140874068,Gamla Uppsala Buss AB,1
33010000140874146,Gamla Uppsala Buss AB,1
33010000140874183,Gamla Uppsala Buss AB,1
33010000140874452,Gamla Uppsala Buss AB,1
33010000140874526,Gamla Uppsala Buss AB,1
33010000140874600,Gamla Uppsala Buss AB,1
33010000140874637,Gamla Uppsala Buss AB,1
33010000140874711,Gamla Uppsala Buss AB,1
33010000140874822,Gamla Uppsala Buss AB,1
33010000140874859,Gamla Uppsala Buss AB,1
33010000140874933,Gamla Uppsala Buss AB,1
33010000140875118,Gamla Uppsala Buss AB,1
33010000140875274,Gamla Uppsala Buss AB,1
33010000140875311,Gamla Uppsala Buss AB,1
33010000140875348,Gamla Uppsala Buss AB,1
33010000140875496,Gamla Uppsala Buss AB,1
33010000140875533,Gamla Uppsala Buss AB,1
33010000140875681,Gamla Uppsala Buss AB,1
33010000140876571,Gamla Uppsala Buss AB,1
33010000140876719,Gamla Uppsala Buss AB,1
33010000140876867,Gamla Uppsala Buss AB,1
33010000140876978,Gamla Uppsala Buss AB,1
33010000140877126,Gamla Uppsala Buss AB,1
33010000140877313,Gamla Uppsala Buss AB,1
33010000140877461,Gamla Uppsala Buss AB,1
33010000140877668,Gamla Uppsala Buss AB,1
33010000140877742,Gamla Uppsala Buss AB,1
33010000140877984,Gamla Uppsala Buss AB,1
33010000140878206,Gamla Uppsala Buss AB,1
33010000140878317,Gamla Uppsala Buss AB,1
33010000140878354,Gamla Uppsala Buss AB,1
33010000140878502,Gamla Uppsala Buss AB,1
33010000140878576,Gamla Uppsala Buss AB,1
33010000140878613,Gamla Uppsala Buss AB,1
33010000140878689,Gamla Uppsala Buss AB,1
33010000140873595,Gamla Uppsala Buss AB,1
33010000140873743,Gamla Uppsala Buss AB,1
33010000140873780,Gamla Uppsala Buss AB,1
33010000140873817,Gamla Uppsala Buss AB,1
33010000140873854,Gamla Uppsala Buss AB,1
33010000140873928,Gamla Uppsala Buss AB,1
33010000140874107,Gamla Uppsala Buss AB,1
33010000140874341,Gamla Uppsala Buss AB,1
33010000140874489,Gamla Uppsala Buss AB,1
33010000140874563,Gamla Uppsala Buss AB,1
33010000140874785,Gamla Uppsala Buss AB,1
33010000140874970,Gamla Uppsala Buss AB,1
33010000140875385,Gamla Uppsala Buss AB,1
33010000140875459,Gamla Uppsala Buss AB,1
33010000140875718,Gamla Uppsala Buss AB,1
33010000140876310,Gamla Uppsala Buss AB,1
33010000140876347,Gamla Uppsala Buss AB,1
33010000140876421,Gamla Uppsala Buss AB,1
33010000140876534,Gamla Uppsala Buss AB,1
